"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDLEVEL","NAICS2017_LABEL","SUBSECTOR","SECTOR","NAICS2017_F","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","2628","U","18161","1115009","11.6","S","12.4","15.4"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","1692","W","51847","4084906","12.7","S","13.5","13.3"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","S","S","25,000 to 49,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","542","W","71477","7082149","27.1","S","33.7","29.9"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","198","W","56958","5789940","40.5","S","44.2","56.5"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2018","393","W","354653","35780906","15.3","S","3.3","1.2"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","964","T","1802","77918","18.7","S","20.1","18.1"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","255","R","1610","91163","23.9","S","24.0","33.3"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","108","R","1448","78428","35.8","S","39.1","48.4"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","123","U","3368","272753","62.2","S","59.4","63.4"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","18","T","1683","117701","38.5","S","9.9","8.6"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","10","U","2579","202569","42.5","S","68.6","44.5"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2018","8","U","3350","300645","20.1","S","0.5","0.7"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","611","Firms with no employees","2018","1694","U","0","239890","15.4","S","0.0","8.5"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","5533","U","10615","599173","8.8","S","11.7","17.7"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","1741","U","12124","717867","10.8","S","11.8","17.3"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","1001","W","30656","2422357","20.7","S","22.2","21.6"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","397","W","27650","2017895","34.7","S","35.2","33.1"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","372","W","51249","4239215","39.5","S","46.5","48.1"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","003","Male","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2018","63","W","45224","4226130","2.5","S","1.0","0.9"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","611","Firms with no employees","2018","S","S","0 to 19 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","1569","T","3176","152582","14.1","S","21.4","24.8"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","496","T","3365","198841","32.1","S","33.9","30.3"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","263","T","3680","190096","47.5","S","48.7","42.0"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","35","T","1686","134902","55.7","S","27.7","28.2"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","9","R","1267","112851","79.5","S","58.1","49.8"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","652","Firms with 250 to 499 employees","2018","2","R","891","59275","80.3","S","2.9","3.0"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","004","Equally male/female","001","Total","00","Total","001","Total","657","Firms with 500 employees or more","2018","D","D","1,000 to 2,499 employees","D","D","D","D","D"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","611","Firms with no employees","2018","46","L","0","5468","12.5","S","0.0","2.5"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","612","Firms with 1 to 4 employees","2018","344","R","627","34718","17.6","S","21.5","45.3"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2018","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","001","Total","020","Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2018","8","R","731","46945","69.7","S","68.1","39.9"
"0100000US","United States","null","21","2","Mining, quarrying, and oil and gas extraction","null","21","null","null","002","Female","020","Hispanic","00","Total","001","Total","611","Firms with no employees","2018","D","D","0 to 19 employees","D","D","D","D","D"
