"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_LABEL","SECTOR","INDLEVEL","NAICS2017_F","SUBSECTOR","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","RCPSZFI","RCPSZFI_LABEL","QDESC","QDESC_LABEL","BUSCHAR","BUSCHAR_LABEL","YEAR","FIRMPDEMP","FIRMPDEMP_PCT","RCPPDEMP","RCPPDEMP_PCT","EMP","EMP_PCT","PAYANN","PAYANN_PCT","FIRMPDEMP_S","FIRMPDEMP_PCT_S","RCPPDEMP_S","RCPPDEMP_PCT_S","EMP_S","EMP_PCT_S","PAYANN_S","PAYANN_PCT_S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","511","Firms with sales/receipts of less than $5,000","B01","OWNRNUM","BQ","1 person","2018","483","80.1","1257","85.7","613","61.1","25378","75.9","30.1","5.6","31.9","8.0","72.8","37.4","64.2","26.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","511","Firms with sales/receipts of less than $5,000","B01","OWNRNUM","BQ01","2 to 4 people","2018","S","S","S","S","250 to 499 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","511","Firms with sales/receipts of less than $5,000","B01","OWNRNUM","BY","Total reporting","2018","603","100.0","1467","100.0","1003","100.0","33447","100.0","29.1","0.0","28.1","0.0","47.2","0.0","48.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","511","Firms with sales/receipts of less than $5,000","B01","OWNRNUM","BZ","Item not reported","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","A1","All firms","2018","2478","X","17202","X","2366","X","58734","X","18.3","X","17.7","X","28.4","X","75.5","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BQ","1 person","2018","788","85.3","5307","82.8","662","94.4","30129","98.4","19.2","10.2","18.0","12.0","21.1","4.6","73.4","4.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","518","Firms with sales/receipts of $5,000 to $9,999","B01","OWNRNUM","BY","Total reporting","2018","924","100.0","6409","100.0","701","100.0","30628","100.0","13.6","0.0","12.6","0.0","18.3","0.0","72.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","A1","All firms","2018","6253","X","108086","X","7186","X","147612","X","8.9","X","8.7","X","19.5","X","26.0","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BQ","1 person","2018","1106","79.9","20732","82.4","1058","95.2","12795","80.2","12.8","4.3","11.9","3.5","16.9","2.2","18.0","12.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","279","20.1","4425","17.6","54","4.8","3152","19.8","23.8","4.3","23.5","3.5","37.6","2.2","64.8","12.6"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BY","Total reporting","2018","1385","100.0","25157","100.0","1112","100.0","15947","100.0","11.3","0.0","11.2","0.0","15.1","0.0","16.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","519","Firms with sales/receipts of $10,000 to $24,999","B01","OWNRNUM","BZ","Item not reported","2018","233","X","3964","X","211","X","2482","X","28.8","X","28.4","X","59.1","X","55.0","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","A1","All firms","2018","12313","X","468857","X","14479","X","241964","X","6.2","X","6.5","X","9.1","X","9.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ","1 person","2018","3331","75.8","131082","75.8","3838","74.1","46049","68.9","8.6","3.6","8.9","3.9","8.1","4.9","7.2","8.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","1035","23.5","41179","23.8","1285","24.8","20630","30.9","17.6","3.3","18.4","3.7","24.4","4.5","38.5","8.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BX","Unknown number of owners","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BY","Total reporting","2018","4395","100.0","173011","100.0","5183","100.0","66859","100.0","8.1","0.0","7.9","0.0","9.5","0.0","14.6","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","521","Firms with sales/receipts of $25,000 to $49,999","B01","OWNRNUM","BZ","Item not reported","2018","302","X","10827","X","444","X","4480","X","33.3","X","34.2","X","40.9","X","46.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","A1","All firms","2018","30899","X","2304585","X","42407","X","833571","X","4.2","X","4.3","X","9.8","X","34.0","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ","1 person","2018","10677","78.4","805382","78.7","14041","75.3","235419","76.0","1.8","2.2","2.0","2.3","5.1","3.4","3.9","3.1"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","2915","21.4","217089","21.2","4524","24.2","72733","23.5","13.2","2.2","13.5","2.2","17.5","3.3","16.3","3.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BX","Unknown number of owners","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BY","Total reporting","2018","13623","100.0","1023971","100.0","18655","100.0","309562","100.0","3.3","0.0","3.4","0.0","6.2","0.0","5.1","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","522","Firms with sales/receipts of $50,000 to $99,999","B01","OWNRNUM","BZ","Item not reported","2018","677","X","47295","X","758","X","13908","X","22.5","X","23.8","X","35.2","X","23.9","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","A1","All firms","2018","73755","X","12371357","X","150398","X","3236400","X","2.4","X","2.5","X","5.1","X","4.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ","1 person","2018","24250","72.7","4066926","72.5","48023","68.8","1068149","70.1","3.7","1.0","3.8","1.0","6.4","1.8","5.3","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","9012","27.0","1531038","27.3","21312","30.5","447947","29.4","4.4","1.0","4.2","1.0","7.3","1.9","8.1","2.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","S","S","S","S","100 to 249 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BX","Unknown number of owners","2018","S","S","S","S","250 to 499 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BY","Total reporting","2018","33348","100.0","5613411","100.0","69816","100.0","1524360","100.0","3.3","0.0","3.1","0.0","5.3","0.0","3.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","523","Firms with sales/receipts of $100,000 to $249,999","B01","OWNRNUM","BZ","Item not reported","2018","1169","X","206389","X","3287","X","60790","X","16.6","X","14.7","X","20.5","X","7.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","A1","All firms","2018","70832","X","25490876","X","254993","X","6293294","X","3.3","X","3.3","X","4.7","X","3.5","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ","1 person","2018","23405","70.6","8421643","70.4","76453","66.3","2104686","69.2","3.0","1.9","3.0","2.0","5.2","2.4","1.6","2.2"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ01","2 to 4 people","2018","9295","28.0","3371104","28.2","37282","32.3","881498","29.0","8.7","2.0","9.3","2.1","11.2","2.7","11.0","2.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ02","5 to 10 people","2018","278","0.8","96510","0.8","1054","0.9","35529","1.2","43.2","0.4","44.6","0.4","63.1","0.6","44.9","0.5"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BQ03","11 or more people","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BX","Unknown number of owners","2018","S","S","S","S","250 to 499 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","020","Hispanic","00","Total","001","Total","525","Firms with sales/receipts of $250,000 to $499,999","B01","OWNRNUM","BY","Total reporting","2018","33174","100.0","11965714","100.0","115324","100.0","3043027","100.0","3.0","0.0","3.3","0.0","5.3","0.0","3.3","0.0"
